feature	chromosome	start	end	SLX-17921.D706tp_D501tp.H5J55BBXY.s_8.r_1	SLX-16150.D704tp_D506tp.HC22VBBXY.s_3.r_1
10:28500001-29000000	10	28500001	29000000	1.004	0.821
10:29000001-29500000	10	29000001	29500000	1.098	0.927
10:29500001-30000000	10	29500001	30000000	0.973	0.922
10:30000001-30500000	10	30000001	30500000	0.959	0.959
10:31000001-31500000	10	31000001	31500000	1.055	0.926
10:31500001-32000000	10	31500001	32000000	0.962	0.881
10:32000001-32500000	10	32000001	32500000	0.968	0.814
10:32500001-33000000	10	32500001	33000000	1.003	0.857
10:33000001-33500000	10	33000001	33500000	0.995	0.887
10:33500001-34000000	10	33500001	34000000	0.998	1.109
10:34000001-34500000	10	34000001	34500000	1.107	1.041
10:34500001-35000000	10	34500001	35000000	1.124	0.929
10:35000001-35500000	10	35000001	35500000	1.043	0.938
10:35500001-36000000	10	35500001	36000000	1.079	0.97
10:36500001-37000000	10	36500001	37000000	0.953	0.929
10:43000001-43500000	10	43000001	43500000	1.034	1.038
10:43500001-44000000	10	43500001	44000000	1.003	1.11
10:44000001-44500000	10	44000001	44500000	1.178	1.212
10:44500001-45000000	10	44500001	45000000	0.99	1.053
10:45000001-45500000	10	45000001	45500000	0.953	1.078
10:47000001-47500000	10	47000001	47500000	1.078	0.991
10:48500001-49000000	10	48500001	49000000	0.958	1.056
10:49000001-49500000	10	49000001	49500000	1.112	1.105
10:50500001-51000000	10	50500001	51000000	1.031	0.8
10:51000001-51500000	10	51000001	51500000	1.039	1.039
10:51500001-52000000	10	51500001	52000000	1.03	1.088
10:52000001-52500000	10	52000001	52500000	1.056	0.989
10:52500001-53000000	10	52500001	53000000	1.064	1.141
10:53000001-53500000	10	53000001	53500000	0.952	0.877
10:53500001-54000000	10	53500001	54000000	1.003	0.927
10:54000001-54500000	10	54000001	54500000	0.985	0.962
10:54500001-55000000	10	54500001	55000000	1.176	1.139
10:55000001-55500000	10	55000001	55500000	1.158	0.844
10:56000001-56500000	10	56000001	56500000	0.997	0.88
10:56500001-57000000	10	56500001	57000000	1.088	0.874
10:57000001-57500000	10	57000001	57500000	1.004	0.903
10:58000001-58500000	10	58000001	58500000	1.014	1.145
10:58500001-59000000	10	58500001	59000000	1.106	1.021
10:59500001-60000000	10	59500001	60000000	1.124	0.968
10:60000001-60500000	10	60000001	60500000	1.091	1.127
10:60500001-61000000	10	60500001	61000000	1.074	1.097
10:61000001-61500000	10	61000001	61500000	1.134	1.043
10:61500001-62000000	10	61500001	62000000	1.13	1.165
10:62000001-62500000	10	62000001	62500000	1.033	1.045
10:62500001-63000000	10	62500001	63000000	1.036	1.162
10:63000001-63500000	10	63000001	63500000	0.971	1.056
10:63500001-64000000	10	63500001	64000000	1.071	0.947
10:64000001-64500000	10	64000001	64500000	1.098	1.141
10:64500001-65000000	10	64500001	65000000	1.05	1.024
10:65000001-65500000	10	65000001	65500000	1.008	0.949
10:65500001-66000000	10	65500001	66000000	0.983	1.227
10:66000001-66500000	10	66000001	66500000	1.067	0.937
10:66500001-67000000	10	66500001	67000000	1.013	1.114
10:67000001-67500000	10	67000001	67500000	1.184	1.135
10:67500001-68000000	10	67500001	68000000	1.156	1.121
10:68000001-68500000	10	68000001	68500000	0.988	1.007
10:68500001-69000000	10	68500001	69000000	1.024	0.883
10:69000001-69500000	10	69000001	69500000	1.043	0.949
10:70000001-70500000	10	70000001	70500000	1.026	1.023
10:70500001-71000000	10	70500001	71000000	1.12	1.017
10:71000001-71500000	10	71000001	71500000	1.107	0.991
10:71500001-72000000	10	71500001	72000000	1.069	1.132
10:72000001-72500000	10	72000001	72500000	1.06	1.063
10:72500001-73000000	10	72500001	73000000	1.002	1.076
10:73000001-73500000	10	73000001	73500000	0.978	0.934
10:73500001-74000000	10	73500001	74000000	1.17	1.149
10:74000001-74500000	10	74000001	74500000	0.973	1.027
10:74500001-75000000	10	74500001	75000000	1.048	0.935
10:75000001-75500000	10	75000001	75500000	1.065	1.234
10:75500001-76000000	10	75500001	76000000	1.055	1.099
10:76000001-76500000	10	76000001	76500000	1.032	1.037
10:76500001-77000000	10	76500001	77000000	1.012	1.094
10:77500001-78000000	10	77500001	78000000	1.17	1.265
10:78000001-78500000	10	78000001	78500000	1.099	1.055
10:78500001-79000000	10	78500001	79000000	1.006	1.154
10:80000001-80500000	10	80000001	80500000	0.894	1.057
10:80500001-81000000	10	80500001	81000000	1.084	1.164
10:81000001-81500000	10	81000001	81500000	1.086	1.065
10:81500001-82000000	10	81500001	82000000	1.099	1.111
10:82000001-82500000	10	82000001	82500000	1.123	1.073
10:82500001-83000000	10	82500001	83000000	1.102	1.156
10:83000001-83500000	10	83000001	83500000	0.991	1.164
10:83500001-84000000	10	83500001	84000000	1.161	1.033
10:84000001-84500000	10	84000001	84500000	0.984	1.051
10:84500001-85000000	10	84500001	85000000	1.094	1.054
10:85000001-85500000	10	85000001	85500000	0.926	0.999
10:85500001-86000000	10	85500001	86000000	1.156	1.043
10:86000001-86500000	10	86000001	86500000	1.113	1.11
10:86500001-87000000	10	86500001	87000000	1.013	0.964
10:87500001-88000000	10	87500001	88000000	0.934	0.928
10:88500001-89000000	10	88500001	89000000	1.15	1.053
10:89000001-89500000	10	89000001	89500000	1.015	1.044
10:90000001-90500000	10	90000001	90500000	1.192	1.182
10:90500001-91000000	10	90500001	91000000	1.079	1.126
10:91000001-91500000	10	91000001	91500000	1.256	1.169
10:91500001-92000000	10	91500001	92000000	0.999	1.057
10:92000001-92500000	10	92000001	92500000	0.988	1.005
10:92500001-93000000	10	92500001	93000000	1.02	1.032
10:93000001-93500000	10	93000001	93500000	1.153	1.155
10:93500001-94000000	10	93500001	94000000	1.053	1.045
10:94000001-94500000	10	94000001	94500000	1.169	1.168
10:95000001-95500000	10	95000001	95500000	1.012	0.561
10:95500001-96000000	10	95500001	96000000	0.909	0.672
10:96000001-96500000	10	96000001	96500000	1.034	0.533
10:96500001-97000000	10	96500001	97000000	0.873	0.53
10:97000001-97500000	10	97000001	97500000	0.977	0.57
10:97500001-98000000	10	97500001	98000000	1.045	0.484
10:98000001-98500000	10	98000001	98500000	0.947	0.584
10:98500001-99000000	10	98500001	99000000	1.079	0.505
10:99000001-99500000	10	99000001	99500000	1.006	0.622
10:99500001-100000000	10	99500001	100000000	0.862	0.618
10:100500001-101000000	10	100500001	101000000	0.889	0.536
10:101000001-101500000	10	101000001	101500000	0.977	0.594
10:101500001-102000000	10	101500001	102000000	0.983	0.615
10:102000001-102500000	10	102000001	102500000	0.866	0.58
10:102500001-103000000	10	102500001	103000000	0.902	0.553
10:103000001-103500000	10	103000001	103500000	0.956	0.399
10:103500001-104000000	10	103500001	104000000	0.87	0.54
10:104000001-104500000	10	104000001	104500000	0.794	0.592
10:104500001-105000000	10	104500001	105000000	0.954	0.597
10:105000001-105500000	10	105000001	105500000	1.05	0.666
10:105500001-106000000	10	105500001	106000000	1.034	0.624
10:106000001-106500000	10	106000001	106500000	0.885	0.557
10:106500001-107000000	10	106500001	107000000	1.145	0.593
10:107000001-107500000	10	107000001	107500000	0.957	0.543
10:107500001-108000000	10	107500001	108000000	0.809	0.68
10:108000001-108500000	10	108000001	108500000	0.958	0.641
10:108500001-109000000	10	108500001	109000000	0.885	0.68
10:109000001-109500000	10	109000001	109500000	0.935	0.574
10:110000001-110500000	10	110000001	110500000	0.969	0.584
10:110500001-111000000	10	110500001	111000000	0.852	0.602
10:111000001-111500000	10	111000001	111500000	0.984	0.6
10:111500001-112000000	10	111500001	112000000	1	0.613
10:112000001-112500000	10	112000001	112500000	1.015	0.495
10:113000001-113500000	10	113000001	113500000	0.909	0.593
10:113500001-114000000	10	113500001	114000000	0.931	0.591
10:114000001-114500000	10	114000001	114500000	0.943	0.67
10:114500001-115000000	10	114500001	115000000	0.888	0.628
10:115500001-116000000	10	115500001	116000000	1.132	0.633
10:116000001-116500000	10	116000001	116500000	1.022	0.507
10:116500001-117000000	10	116500001	117000000	1.056	0.584
10:117000001-117500000	10	117000001	117500000	0.909	0.535
10:117500001-118000000	10	117500001	118000000	1.025	0.649
10:118000001-118500000	10	118000001	118500000	1.029	0.68
10:118500001-119000000	10	118500001	119000000	0.918	0.697
10:119000001-119500000	10	119000001	119500000	0.948	0.706
10:119500001-120000000	10	119500001	120000000	1.04	0.743
10:120000001-120500000	10	120000001	120500000	1.013	0.686
10:120500001-121000000	10	120500001	121000000	1.046	0.596
10:121000001-121500000	10	121000001	121500000	1.004	0.545
10:121500001-122000000	10	121500001	122000000	0.922	0.61
10:122000001-122500000	10	122000001	122500000	0.96	0.594
10:122500001-123000000	10	122500001	123000000	0.956	0.631
10:123500001-124000000	10	123500001	124000000	0.968	0.655
10:124000001-124500000	10	124000001	124500000	1.021	0.554
10:124500001-125000000	10	124500001	125000000	1.09	0.61
10:125000001-125500000	10	125000001	125500000	0.996	0.632
10:126000001-126500000	10	126000001	126500000	0.917	0.49
10:126500001-127000000	10	126500001	127000000	1.054	0.524
10:127000001-127500000	10	127000001	127500000	0.929	0.612
10:127500001-128000000	10	127500001	128000000	1.012	0.63
10:128000001-128500000	10	128000001	128500000	0.978	0.653
10:128500001-129000000	10	128500001	129000000	0.84	0.517
10:129000001-129500000	10	129000001	129500000	0.945	0.626
10:130000001-130500000	10	130000001	130500000	0.918	0.602
10:130500001-131000000	10	130500001	131000000	0.975	0.726
10:131000001-131500000	10	131000001	131500000	0.93	0.625
10:131500001-132000000	10	131500001	132000000	0.996	0.595
10:132000001-132500000	10	132000001	132500000	1.025	0.48
10:132500001-133000000	10	132500001	133000000	1.019	0.473
10:133000001-133500000	10	133000001	133500000	1.091	0.566
11:500001-1000000	11	500001	1000000	1	1.144
11:1000001-1500000	11	1000001	1500000	1.181	1.123
11:1500001-2000000	11	1500001	2000000	0.947	1.16
11:2000001-2500000	11	2000001	2500000	1.021	1.047
11:2500001-3000000	11	2500001	3000000	0.878	0.961
11:4500001-5000000	11	4500001	5000000	0.924	1.06
11:5000001-5500000	11	5000001	5500000	0.958	0.993
11:5500001-6000000	11	5500001	6000000	1.052	1.138
11:6000001-6500000	11	6000001	6500000	0.957	1.117
11:6500001-7000000	11	6500001	7000000	1.015	1.002
11:7000001-7500000	11	7000001	7500000	1.074	1.242
11:7500001-8000000	11	7500001	8000000	1.102	1.137
11:8500001-9000000	11	8500001	9000000	1.207	1.13
11:9000001-9500000	11	9000001	9500000	1.037	1.203
11:9500001-10000000	11	9500001	10000000	1	1.048
11:10000001-10500000	11	10000001	10500000	1.001	1.204
11:11000001-11500000	11	11000001	11500000	0.912	1.214
11:11500001-12000000	11	11500001	12000000	1.102	1.207
11:12000001-12500000	11	12000001	12500000	1.033	1.193
11:12500001-13000000	11	12500001	13000000	0.98	1.19
11:13000001-13500000	11	13000001	13500000	0.923	1.031
11:13500001-14000000	11	13500001	14000000	0.99	1.241
11:14000001-14500000	11	14000001	14500000	0.986	0.849
11:14500001-15000000	11	14500001	15000000	1.084	1.009
11:15000001-15500000	11	15000001	15500000	1.036	0.887
11:15500001-16000000	11	15500001	16000000	0.919	1.017
11:16000001-16500000	11	16000001	16500000	1.049	1.144
11:16500001-17000000	11	16500001	17000000	1.028	0.905
11:17000001-17500000	11	17000001	17500000	1.154	1.061
11:17500001-18000000	11	17500001	18000000	1.016	1
11:18000001-18500000	11	18000001	18500000	0.992	0.911
11:18500001-19000000	11	18500001	19000000	1.037	0.977
11:19000001-19500000	11	19000001	19500000	0.875	1.063
11:19500001-20000000	11	19500001	20000000	1.202	1.003
11:20000001-20500000	11	20000001	20500000	1.09	1.072
11:20500001-21000000	11	20500001	21000000	1.046	0.996
11:21000001-21500000	11	21000001	21500000	1.109	1.088
11:21500001-22000000	11	21500001	22000000	1.045	0.981
11:22000001-22500000	11	22000001	22500000	1.017	0.917
11:22500001-23000000	11	22500001	23000000	1.085	1.057
11:23000001-23500000	11	23000001	23500000	1.012	0.953
11:23500001-24000000	11	23500001	24000000	0.923	0.918
11:24000001-24500000	11	24000001	24500000	1.035	0.962
11:25000001-25500000	11	25000001	25500000	1.069	0.978
11:25500001-26000000	11	25500001	26000000	0.877	1.073
11:26000001-26500000	11	26000001	26500000	1.067	1.037
11:26500001-27000000	11	26500001	27000000	1.017	0.943
11:27000001-27500000	11	27000001	27500000	0.986	0.782
11:28000001-28500000	11	28000001	28500000	0.939	0.885
11:28500001-29000000	11	28500001	29000000	1.016	0.996
11:29000001-29500000	11	29000001	29500000	0.923	1.004
11:29500001-30000000	11	29500001	30000000	0.917	0.905
11:30000001-30500000	11	30000001	30500000	1.02	1.133
11:30500001-31000000	11	30500001	31000000	1.021	1.05
11:31000001-31500000	11	31000001	31500000	1.008	1.036
11:31500001-32000000	11	31500001	32000000	1.002	1.094
11:32000001-32500000	11	32000001	32500000	1.073	1.003
11:32500001-33000000	11	32500001	33000000	1.105	1.028
11:33000001-33500000	11	33000001	33500000	1.04	1.035
11:33500001-34000000	11	33500001	34000000	1.036	1.03
11:34000001-34500000	11	34000001	34500000	0.969	0.916
11:34500001-35000000	11	34500001	35000000	1.107	0.86
11:35500001-36000000	11	35500001	36000000	1.201	1.142
11:36000001-36500000	11	36000001	36500000	1.007	1.04
11:36500001-37000000	11	36500001	37000000	1.112	1.032
11:37000001-37500000	11	37000001	37500000	1.078	0.897
11:37500001-38000000	11	37500001	38000000	0.973	1.094
11:38000001-38500000	11	38000001	38500000	1.007	0.856
11:38500001-39000000	11	38500001	39000000	1.02	1.003
11:39000001-39500000	11	39000001	39500000	0.901	1.005
11:39500001-40000000	11	39500001	40000000	0.889	1.026
11:40000001-40500000	11	40000001	40500000	0.998	1.013
11:40500001-41000000	11	40500001	41000000	0.985	1.051
11:41000001-41500000	11	41000001	41500000	1.029	0.906
11:41500001-42000000	11	41500001	42000000	1.002	0.84
11:42000001-42500000	11	42000001	42500000	0.991	1.117
11:42500001-43000000	11	42500001	43000000	1.01	1.033
11:43000001-43500000	11	43000001	43500000	1.078	0.96
11:43500001-44000000	11	43500001	44000000	0.98	1.155
11:44000001-44500000	11	44000001	44500000	1.077	1.159
11:44500001-45000000	11	44500001	45000000	0.889	0.902
11:45000001-45500000	11	45000001	45500000	0.954	0.982
11:45500001-46000000	11	45500001	46000000	0.997	1.161
11:46000001-46500000	11	46000001	46500000	1.094	1.039
11:46500001-47000000	11	46500001	47000000	1.071	1.022
11:47500001-48000000	11	47500001	48000000	0.831	0.975
11:55500001-56000000	11	55500001	56000000	0.896	1.104
11:56000001-56500000	11	56000001	56500000	1.053	0.997
11:56500001-57000000	11	56500001	57000000	1.074	0.986
11:57000001-57500000	11	57000001	57500000	1.076	0.898
11:57500001-58000000	11	57500001	58000000	1.076	0.927
11:58000001-58500000	11	58000001	58500000	0.995	1
11:58500001-59000000	11	58500001	59000000	0.949	1.019
11:59000001-59500000	11	59000001	59500000	1.078	0.856
11:59500001-60000000	11	59500001	60000000	0.961	1.084
11:60000001-60500000	11	60000001	60500000	1.035	1.033
11:60500001-61000000	11	60500001	61000000	0.905	1.157
11:61000001-61500000	11	61000001	61500000	1.076	1.039
11:61500001-62000000	11	61500001	62000000	0.912	1.103
11:62000001-62500000	11	62000001	62500000	1.212	0.98
11:62500001-63000000	11	62500001	63000000	0.976	1.119
11:63500001-64000000	11	63500001	64000000	0.982	1.173
11:64500001-65000000	11	64500001	65000000	0.955	1.004
11:65500001-66000000	11	65500001	66000000	0.921	0.972
11:66000001-66500000	11	66000001	66500000	1.014	1.009
11:66500001-67000000	11	66500001	67000000	1.071	0.96
11:67000001-67500000	11	67000001	67500000	1.188	0.907
11:68000001-68500000	11	68000001	68500000	0.967	1.022
11:68500001-69000000	11	68500001	69000000	1.083	0.955
11:69000001-69500000	11	69000001	69500000	1.019	1.018
11:69500001-70000000	11	69500001	70000000	1.068	0.946
11:70000001-70500000	11	70000001	70500000	1.028	0.977
11:70500001-71000000	11	70500001	71000000	1.051	1.014
11:71000001-71500000	11	71000001	71500000	1.109	1.025
11:72000001-72500000	11	72000001	72500000	0.966	0.969
11:72500001-73000000	11	72500001	73000000	0.942	1.091
11:73000001-73500000	11	73000001	73500000	0.988	0.892
11:74000001-74500000	11	74000001	74500000	0.965	1.015
11:74500001-75000000	11	74500001	75000000	0.917	0.949
11:75000001-75500000	11	75000001	75500000	1.11	1.005
11:75500001-76000000	11	75500001	76000000	1.092	0.935
11:76000001-76500000	11	76000001	76500000	0.917	0.986
11:76500001-77000000	11	76500001	77000000	0.962	0.868
11:77000001-77500000	11	77000001	77500000	1.053	0.858
11:77500001-78000000	11	77500001	78000000	0.923	0.915
11:78000001-78500000	11	78000001	78500000	1.018	0.897
11:78500001-79000000	11	78500001	79000000	1.089	1.058
11:79000001-79500000	11	79000001	79500000	1.038	1.02
11:79500001-80000000	11	79500001	80000000	1.048	1.112
11:80000001-80500000	11	80000001	80500000	0.954	1.061
11:80500001-81000000	11	80500001	81000000	0.991	1.098
11:81000001-81500000	11	81000001	81500000	1.144	0.949
11:82000001-82500000	11	82000001	82500000	1.024	1.024
11:82500001-83000000	11	82500001	83000000	1.095	0.96
11:83000001-83500000	11	83000001	83500000	0.988	0.942
11:83500001-84000000	11	83500001	84000000	1.105	0.99
11:84000001-84500000	11	84000001	84500000	1.04	1.036
11:84500001-85000000	11	84500001	85000000	1.149	0.95
11:85000001-85500000	11	85000001	85500000	1.059	1.049
11:85500001-86000000	11	85500001	86000000	1.015	0.904
11:86000001-86500000	11	86000001	86500000	0.974	0.976
11:86500001-87000000	11	86500001	87000000	1.094	1.109
11:87000001-87500000	11	87000001	87500000	1.117	1.168
11:88000001-88500000	11	88000001	88500000	1.141	0.969
11:88500001-89000000	11	88500001	89000000	0.917	1.136
11:90500001-91000000	11	90500001	91000000	0.951	1.038
11:91000001-91500000	11	91000001	91500000	0.983	0.983
11:91500001-92000000	11	91500001	92000000	0.973	1.1
11:92000001-92500000	11	92000001	92500000	1.015	0.904
11:92500001-93000000	11	92500001	93000000	0.904	1.061
11:93000001-93500000	11	93000001	93500000	1.026	0.932
11:93500001-94000000	11	93500001	94000000	0.995	0.965
11:94000001-94500000	11	94000001	94500000	1.117	0.996
11:94500001-95000000	11	94500001	95000000	0.95	1.038
11:95000001-95500000	11	95000001	95500000	1.053	0.927
11:95500001-96000000	11	95500001	96000000	1.077	1.025
11:96000001-96500000	11	96000001	96500000	1.03	1.03
11:96500001-97000000	11	96500001	97000000	1.057	1.026
11:97000001-97500000	11	97000001	97500000	0.987	0.99
11:97500001-98000000	11	97500001	98000000	0.829	0.997
11:98000001-98500000	11	98000001	98500000	0.891	0.955
11:98500001-99000000	11	98500001	99000000	0.91	0.856
11:99000001-99500000	11	99000001	99500000	1.084	1.126
11:99500001-100000000	11	99500001	100000000	1.077	0.853
11:100000001-100500000	11	100000001	100500000	1.035	1.083
11:100500001-101000000	11	100500001	101000000	0.971	0.948
11:101000001-101500000	11	101000001	101500000	0.932	0.892
11:101500001-102000000	11	101500001	102000000	0.973	1.047
11:102000001-102500000	11	102000001	102500000	1.047	0.793
11:102500001-103000000	11	102500001	103000000	1.056	1.113
11:103500001-104000000	11	103500001	104000000	1.133	0.954
11:104000001-104500000	11	104000001	104500000	1.032	1.006
11:104500001-105000000	11	104500001	105000000	0.999	1.032
11:105000001-105500000	11	105000001	105500000	0.969	0.944
